timestamp,mac_address,ssid,freq,signal,vendor_name,guessed_name,first_seen,last_seen,seen_count,num_disconnects,avg_connection_duration,mobility_score,heat_score
2025-04-10T16:20:54.158775+00:00,CC,:8E\:76\:3F\:D1\:07\,2412 MHz,80,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,36,0,3.76,0,0.027
2025-04-10T16:20:54.158775+00:00,CC,:96\:76\:3F\:D1\:07\,2412 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,37,0,3.66,0,0.026
2025-04-10T16:20:54.158775+00:00,A8,:22\:3E\:A4\:0B\:AF\,2412 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,11,0,12.3,0,0.083
2025-04-10T16:20:54.158775+00:00,C6,Endless:5C\:76\:95\:2F\:01\,2462 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,38,0,3.56,0,0.026
2025-04-10T16:20:54.158775+00:00,C9,:5C\:76\:95\:2F\:01\,2462 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:19:09.204496+00:00,2025-04-10T16:20:54.158775+00:00,8,0,11.69,0,0.111
2025-04-10T16:20:54.158775+00:00,CC,:5C\:76\:95\:2F\:01\,2462 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,38,0,3.56,0,0.026
2025-04-10T16:20:54.158775+00:00,D1,:5C\:76\:95\:2F\:01\,5785 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,11,0,12.3,0,0.083
2025-04-10T16:20:54.158775+00:00,CB,:5C\:76\:95\:2F\:01\,2462 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,11,0,12.3,0,0.083
2025-04-10T16:20:54.158775+00:00,D4,:5C\:76\:95\:2F\:01\,5785 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,11,0,12.3,0,0.083
2025-04-10T16:20:54.158775+00:00,CE,Endless:5C\:76\:95\:2F\:01\,5785 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,11,0,12.3,0,0.083
2025-04-10T16:20:54.158775+00:00,D3,:5C\:76\:95\:2F\:01\,5785 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,11,0,12.3,0,0.083
2025-04-10T16:20:54.158775+00:00,C6,KennyandGarth:1C\:93\:7C\:13\:42\,2412 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,39,0,3.47,0,0.025
2025-04-10T16:20:54.158775+00:00,C6,:0E\:93\:7C\:13\:42\,2412 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,40,0,3.38,0,0.024
2025-04-10T16:20:54.158775+00:00,20,BigEscape:BC\:DF\:58\:F5\:76\,2437 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,11,0,12.3,0,0.083
2025-04-10T16:20:54.158775+00:00,61,NadiRaq:72\:13\:01\:EB\:6B\,2462 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:19:50.922724+00:00,2025-04-10T16:20:54.158775+00:00,5,0,10.37,0,0.167
2025-04-10T16:20:54.158775+00:00,C6,:16\:93\:7C\:13\:42\,2412 MHz,67,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:20:54.158775+00:00,41,0,3.3,0,0.024
2025-04-10T16:20:54.158775+00:00,6C,Verizon_9SN49R-IoT:BE\:F8\:7E\:A6\:06\,2412 MHz,57,Unknown Vendor,Unknown Device,2025-04-10T16:19:50.922724+00:00,2025-04-10T16:20:54.158775+00:00,9,0,5.76,0,0.1
2025-04-10T16:20:54.158775+00:00,98,Verizon_9SN49R-IoT:B6\:91\:9B\:B8\:79\,2437 MHz,55,Unknown Vendor,Unknown Device,2025-04-10T16:20:32.640604+00:00,2025-04-10T16:20:54.158775+00:00,3,0,3.37,0,0.25
2025-04-10T16:20:54.158775+00:00,6C,Verizon_9SN49R-Other:BE\:F8\:7E\:96\:06\,2412 MHz,52,Unknown Vendor,Unknown Device,2025-04-10T16:19:50.922724+00:00,2025-04-10T16:20:54.158775+00:00,10,0,5.18,0,0.091
2025-04-10T16:20:54.158775+00:00,98,Verizon_9SN49R:AC\:91\:9B\:B8\:79\,2437 MHz,52,Unknown Vendor,Unknown Device,2025-04-10T16:20:32.640604+00:00,2025-04-10T16:20:54.158775+00:00,4,0,2.53,0,0.2
2025-04-10T16:21:04.265314+00:00,80,NOLA IS THAT GIRL:42\:75\:C3\:CC\:D9\,2437 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,85,:42\:75\:C3\:CC\:D9\,2437 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,83,:42\:75\:C3\:CC\:D9\,2437 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,9,0,16.15,0,0.1
2025-04-10T16:21:04.265314+00:00,F9,yasss:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,FA,:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,20,0,7.27,0,0.048
2025-04-10T16:21:04.265314+00:00,FC,:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:19:09.204496+00:00,2025-04-10T16:21:04.265314+00:00,9,0,11.52,0,0.1
2025-04-10T16:21:04.265314+00:00,FE,:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:19:09.204496+00:00,2025-04-10T16:21:04.265314+00:00,9,0,11.52,0,0.1
2025-04-10T16:21:04.265314+00:00,FD,:72\:13\:01\:81\:65\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,FF,:72\:13\:01\:81\:65\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,89,NOLA IS THAT GIRL:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,8C,:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,8E,:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,8D,Xfinity Mobile:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,8B,xfinitywifi:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,A4,:72\:13\:01\:28\:7A\,2462 MHz,89,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,A2,:72\:13\:01\:28\:7A\,2462 MHz,89,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,CC,peppercorn13:8C\:76\:3F\:D1\:07\,2412 MHz,80,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,39,0,3.73,0,0.025
2025-04-10T16:21:04.265314+00:00,CC,:8E\:76\:3F\:D1\:07\,2412 MHz,80,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,40,0,3.63,0,0.024
2025-04-10T16:21:04.265314+00:00,CC,:96\:76\:3F\:D1\:07\,2412 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,41,0,3.55,0,0.024
2025-04-10T16:21:04.265314+00:00,A8,:22\:3E\:A4\:0B\:AF\,2412 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,C6,Endless:5C\:76\:95\:2F\:01\,2462 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,42,0,3.46,0,0.023
2025-04-10T16:21:04.265314+00:00,C9,:5C\:76\:95\:2F\:01\,2462 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:19:09.204496+00:00,2025-04-10T16:21:04.265314+00:00,9,0,11.52,0,0.1
2025-04-10T16:21:04.265314+00:00,CC,:5C\:76\:95\:2F\:01\,2462 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,42,0,3.46,0,0.023
2025-04-10T16:21:04.265314+00:00,D1,:5C\:76\:95\:2F\:01\,5785 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,CB,:5C\:76\:95\:2F\:01\,2462 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,D4,:5C\:76\:95\:2F\:01\,5785 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,CE,Endless:5C\:76\:95\:2F\:01\,5785 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,D3,:5C\:76\:95\:2F\:01\,5785 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,FA,Drug Mule Lesbian:72\:13\:01\:81\:65\,5220 MHz,75,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,21,0,6.92,0,0.045
2025-04-10T16:21:04.265314+00:00,C6,KennyandGarth:1C\:93\:7C\:13\:42\,2412 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,43,0,3.38,0,0.023
2025-04-10T16:21:04.265314+00:00,C6,:0E\:93\:7C\:13\:42\,2412 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,44,0,3.3,0,0.022
2025-04-10T16:21:04.265314+00:00,20,BigEscape:BC\:DF\:58\:F5\:76\,2437 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,12,0,12.12,0,0.077
2025-04-10T16:21:04.265314+00:00,61,NadiRaq:72\:13\:01\:EB\:6B\,2462 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:19:50.922724+00:00,2025-04-10T16:21:04.265314+00:00,6,0,10.32,0,0.143
2025-04-10T16:21:04.265314+00:00,C6,:16\:93\:7C\:13\:42\,2412 MHz,67,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:04.265314+00:00,45,0,3.23,0,0.022
2025-04-10T16:21:04.265314+00:00,6C,Verizon_9SN49R-IoT:BE\:F8\:7E\:A6\:06\,2412 MHz,57,Unknown Vendor,Unknown Device,2025-04-10T16:19:50.922724+00:00,2025-04-10T16:21:04.265314+00:00,11,0,5.63,0,0.083
2025-04-10T16:21:04.265314+00:00,98,Verizon_9SN49R-IoT:B6\:91\:9B\:B8\:79\,2437 MHz,55,Unknown Vendor,Unknown Device,2025-04-10T16:20:32.640604+00:00,2025-04-10T16:21:04.265314+00:00,5,0,4.04,0,0.167
2025-04-10T16:21:04.265314+00:00,6C,Verizon_9SN49R-Other:BE\:F8\:7E\:96\:06\,2412 MHz,52,Unknown Vendor,Unknown Device,2025-04-10T16:19:50.922724+00:00,2025-04-10T16:21:04.265314+00:00,12,0,5.16,0,0.077
2025-04-10T16:21:04.265314+00:00,98,Verizon_9SN49R:AC\:91\:9B\:B8\:79\,2437 MHz,52,Unknown Vendor,Unknown Device,2025-04-10T16:20:32.640604+00:00,2025-04-10T16:21:04.265314+00:00,6,0,3.37,0,0.143
2025-04-10T16:21:14.372411+00:00,80,NOLA IS THAT GIRL:42\:75\:C3\:CC\:D9\,2437 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,85,:42\:75\:C3\:CC\:D9\,2437 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,83,:42\:75\:C3\:CC\:D9\,2437 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,10,0,16.69,0,0.091
2025-04-10T16:21:14.372411+00:00,F9,yasss:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,FA,:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,22,0,7.59,0,0.043
2025-04-10T16:21:14.372411+00:00,FC,:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:19:09.204496+00:00,2025-04-10T16:21:14.372411+00:00,10,0,12.52,0,0.091
2025-04-10T16:21:14.372411+00:00,FE,:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:19:09.204496+00:00,2025-04-10T16:21:14.372411+00:00,10,0,12.52,0,0.091
2025-04-10T16:21:14.372411+00:00,FD,:72\:13\:01\:81\:65\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,FF,:72\:13\:01\:81\:65\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,89,NOLA IS THAT GIRL:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,8C,:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,8E,:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,8D,Xfinity Mobile:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,8B,xfinitywifi:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,A4,:72\:13\:01\:28\:7A\,2462 MHz,89,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,A2,:72\:13\:01\:28\:7A\,2462 MHz,89,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,FA,Drug Mule Lesbian:72\:13\:01\:81\:65\,5220 MHz,88,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,23,0,7.26,0,0.042
2025-04-10T16:21:14.372411+00:00,CC,peppercorn13:8C\:76\:3F\:D1\:07\,2412 MHz,80,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,43,0,3.88,0,0.023
2025-04-10T16:21:14.372411+00:00,CC,:8E\:76\:3F\:D1\:07\,2412 MHz,80,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,44,0,3.79,0,0.022
2025-04-10T16:21:14.372411+00:00,CC,:96\:76\:3F\:D1\:07\,2412 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,45,0,3.71,0,0.022
2025-04-10T16:21:14.372411+00:00,A8,:22\:3E\:A4\:0B\:AF\,2412 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,C6,Endless:5C\:76\:95\:2F\:01\,2462 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,46,0,3.63,0,0.021
2025-04-10T16:21:14.372411+00:00,C9,:5C\:76\:95\:2F\:01\,2462 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:19:09.204496+00:00,2025-04-10T16:21:14.372411+00:00,10,0,12.52,0,0.091
2025-04-10T16:21:14.372411+00:00,CC,:5C\:76\:95\:2F\:01\,2462 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,46,0,3.63,0,0.021
2025-04-10T16:21:14.372411+00:00,D1,:5C\:76\:95\:2F\:01\,5785 MHz,79,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,CB,:5C\:76\:95\:2F\:01\,2462 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,D4,:5C\:76\:95\:2F\:01\,5785 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,CE,Endless:5C\:76\:95\:2F\:01\,5785 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,D3,:5C\:76\:95\:2F\:01\,5785 MHz,77,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,13,0,12.84,0,0.071
2025-04-10T16:21:14.372411+00:00,C6,KennyandGarth:1C\:93\:7C\:13\:42\,2412 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,47,0,3.55,0,0.021
2025-04-10T16:21:14.372411+00:00,C6,:0E\:93\:7C\:13\:42\,2412 MHz,69,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,48,0,3.48,0,0.02
2025-04-10T16:21:14.372411+00:00,C6,:16\:93\:7C\:13\:42\,2412 MHz,67,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:14.372411+00:00,49,0,3.41,0,0.02
2025-04-10T16:21:14.372411+00:00,98,Verizon_9SN49R-IoT:B6\:91\:9B\:B8\:79\,2437 MHz,55,Unknown Vendor,Unknown Device,2025-04-10T16:20:32.640604+00:00,2025-04-10T16:21:14.372411+00:00,7,0,5.96,0,0.125
2025-04-10T16:21:14.372411+00:00,98,Verizon_9SN49R:AC\:91\:9B\:B8\:79\,2437 MHz,52,Unknown Vendor,Unknown Device,2025-04-10T16:20:32.640604+00:00,2025-04-10T16:21:14.372411+00:00,8,0,5.22,0,0.111
2025-04-10T16:21:14.372411+00:00,98,Verizon_9SN49R-Other:B2\:91\:9B\:B8\:79\,2437 MHz,52,Unknown Vendor,Unknown Device,2025-04-10T16:20:32.640604+00:00,2025-04-10T16:21:14.372411+00:00,9,0,4.64,0,0.1
2025-04-10T16:21:35.888267+00:00,80,NOLA IS THAT GIRL:42\:75\:C3\:CC\:D9\,2437 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,85,:42\:75\:C3\:CC\:D9\,2437 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,83,:42\:75\:C3\:CC\:D9\,2437 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,11,0,16.09,0,0.083
2025-04-10T16:21:35.888267+00:00,F9,yasss:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,FA,:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,24,0,7.38,0,0.04
2025-04-10T16:21:35.888267+00:00,FC,:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:19:09.204496+00:00,2025-04-10T16:21:35.888267+00:00,11,0,12.3,0,0.083
2025-04-10T16:21:35.888267+00:00,FE,:72\:13\:01\:7A\:65\,2462 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:19:09.204496+00:00,2025-04-10T16:21:35.888267+00:00,11,0,12.3,0,0.083
2025-04-10T16:21:35.888267+00:00,FD,:72\:13\:01\:81\:65\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,FF,:72\:13\:01\:81\:65\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,89,NOLA IS THAT GIRL:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,8C,:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,8E,:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,8D,Xfinity Mobile:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,8B,xfinitywifi:42\:75\:C3\:D3\:D9\,5220 MHz,100,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,A4,:72\:13\:01\:28\:7A\,2462 MHz,89,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,A2,:72\:13\:01\:28\:7A\,2462 MHz,89,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,14,0,12.64,0,0.067
2025-04-10T16:21:35.888267+00:00,FA,Drug Mule Lesbian:72\:13\:01\:81\:65\,5220 MHz,86,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,25,0,7.08,0,0.038
2025-04-10T16:21:35.888267+00:00,CC,:8E\:76\:3F\:D1\:07\,2412 MHz,82,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,47,0,3.77,0,0.021
2025-04-10T16:21:35.888267+00:00,CC,peppercorn13:8C\:76\:3F\:D1\:07\,2412 MHz,80,Unknown Vendor,Unknown Device,2025-04-10T16:18:38.882772+00:00,2025-04-10T16:21:35.888267+00:00,48,0,3.69,0,0.02
